"Ativo","Data","Patrim Liq| Em moeda orig| em milhares| consolid:sim*"
"GPAR3<XBSP>","2T2014",-2620134
"GPAR3<XBSP>","3T2014",-2838552
"GPAR3<XBSP>","4T2014",-2727272
"GPAR3<XBSP>","1T2015",-2898962
"GPAR3<XBSP>","2T2015",-2962360
"GPAR3<XBSP>","3T2015",-3240428
"GPAR3<XBSP>","4T2015",-3347557
"GPAR3<XBSP>","1T2016",-3393565
"GPAR3<XBSP>","2T2016",-3282670
"GPAR3<XBSP>","3T2016",-3095055
"GPAR3<XBSP>","4T2016",-1900626
"GPAR3<XBSP>","1T2017",-1858710
"GPAR3<XBSP>","2T2017",-1823062
"GPAR3<XBSP>","3T2017",-1791671
"GPAR3<XBSP>","4T2017",-1776260
"GPAR3<XBSP>","1T2018",-1763936
"GPAR3<XBSP>","2T2018",-1748458
"GPAR3<XBSP>","3T2018",-1729334
"GPAR3<XBSP>","4T2018",-1714752
"GPAR3<XBSP>","1T2019",-1712767
"GPAR3<XBSP>","2T2019",-1701383
"GPAR3<XBSP>","3T2019",-1681284
"GPAR3<XBSP>","4T2019",-1659958
"GPAR3<XBSP>","1T2020",-1622204
"GPAR3<XBSP>","2T2020",1179931
"GPAR3<XBSP>","3T2020",1138811
"GPAR3<XBSP>","4T2020",1418781
"GPAR3<XBSP>","1T2021",1498550
"GPAR3<XBSP>","2T2021",1536910
"GPAR3<XBSP>","3T2021",1539702
"GPAR3<XBSP>","4T2021",1586841
"GPAR3<XBSP>","1T2022","-"
"GPAR3<XBSP>","2T2022","-"
"GPAR3<XBSP>","3T2022","-"
"GPAR3<XBSP>","4T2022","-"
"GPAR3<XBSP>","1T2023","-"
"GPAR3<XBSP>","2T2023","-"
"GPAR3<XBSP>","3T2023","-"
"GPAR3<XBSP>","4T2023","-"
"GPAR3<XBSP>","1T2024",757009
"GPAR3<XBSP>","2T2024",766309
"MAPT3<XBSP>","1T2010",-3796
"MAPT3<XBSP>","2T2010",-3870
"MAPT3<XBSP>","3T2010",-3885
"MAPT3<XBSP>","4T2010",-3896
"MAPT3<XBSP>","1T2011",-3950
"MAPT3<XBSP>","2T2011",-4000
"MAPT3<XBSP>","3T2011",-4257
"MAPT3<XBSP>","4T2011",-4274
"MAPT3<XBSP>","1T2012",-4346
"MAPT3<XBSP>","2T2012",-4381
"MAPT3<XBSP>","3T2012",-4400
"MAPT3<XBSP>","4T2012",-4417
"MAPT3<XBSP>","1T2013",-4486
"MAPT3<XBSP>","2T2013",-4522
"MAPT3<XBSP>","3T2013",-4537
"MAPT3<XBSP>","4T2013",-4550
"MAPT3<XBSP>","1T2014",-4624
"MAPT3<XBSP>","2T2014",-4660
"MAPT3<XBSP>","3T2014",-4675
"MAPT3<XBSP>","4T2014",-4688
"MAPT3<XBSP>","1T2015",-4750
"MAPT3<XBSP>","2T2015",-4812
"MAPT3<XBSP>","3T2015",-4828
"MAPT3<XBSP>","4T2015",-4897
"MAPT3<XBSP>","1T2016",-4978
"MAPT3<XBSP>","2T2016",-5007
"MAPT3<XBSP>","3T2016",-5045
"MAPT3<XBSP>","4T2016",-5097
"MAPT3<XBSP>","1T2017",-5172
"MAPT3<XBSP>","2T2017",-5203
"MAPT3<XBSP>","3T2017",-5221
"MAPT3<XBSP>","4T2017",-5238
"MAPT3<XBSP>","1T2018",-5313
"MAPT3<XBSP>","2T2018",-5365
"MAPT3<XBSP>","3T2018",-5391
"MAPT3<XBSP>","4T2018",-5414
"MAPT3<XBSP>","1T2019",-5473
"MAPT3<XBSP>","2T2019",-5525
"MAPT3<XBSP>","3T2019",-5552
"MAPT3<XBSP>","4T2019",-5577
"MAPT3<XBSP>","1T2020",-5657
"MAPT3<XBSP>","2T2020",-5702
"MAPT3<XBSP>","3T2020",-5727
"MAPT3<XBSP>","4T2020",-5747
"MAPT3<XBSP>","1T2021",-5811
"MAPT3<XBSP>","2T2021",-5876
"MAPT3<XBSP>","3T2021",-5898
"MAPT3<XBSP>","4T2021",-5925
"MAPT3<XBSP>","1T2022",-5994
"MAPT3<XBSP>","2T2022",-6059
"MAPT3<XBSP>","3T2022",-6073
"MAPT3<XBSP>","4T2022",-6093
"MAPT3<XBSP>","1T2023",-6171
"MAPT3<XBSP>","2T2023",-6207
"MAPT3<XBSP>","3T2023",-6223
"MAPT3<XBSP>","4T2023",-6244
"MAPT3<XBSP>","1T2024",-6313
"MAPT3<XBSP>","2T2024",-6382
"MAPT4<XBSP>","1T2010",-3796
"MAPT4<XBSP>","2T2010",-3870
"MAPT4<XBSP>","3T2010",-3885
"MAPT4<XBSP>","4T2010",-3896
"MAPT4<XBSP>","1T2011",-3950
"MAPT4<XBSP>","2T2011",-4000
"MAPT4<XBSP>","3T2011",-4257
"MAPT4<XBSP>","4T2011",-4274
"MAPT4<XBSP>","1T2012",-4346
"MAPT4<XBSP>","2T2012",-4381
"MAPT4<XBSP>","3T2012",-4400
"MAPT4<XBSP>","4T2012",-4417
"MAPT4<XBSP>","1T2013",-4486
"MAPT4<XBSP>","2T2013",-4522
"MAPT4<XBSP>","3T2013",-4537
"MAPT4<XBSP>","4T2013",-4550
"MAPT4<XBSP>","1T2014",-4624
"MAPT4<XBSP>","2T2014",-4660
"MAPT4<XBSP>","3T2014",-4675
"MAPT4<XBSP>","4T2014",-4688
"MAPT4<XBSP>","1T2015",-4750
"MAPT4<XBSP>","2T2015",-4812
"MAPT4<XBSP>","3T2015",-4828
"MAPT4<XBSP>","4T2015",-4897
"MAPT4<XBSP>","1T2016",-4978
"MAPT4<XBSP>","2T2016",-5007
"MAPT4<XBSP>","3T2016",-5045
"MAPT4<XBSP>","4T2016",-5097
"MAPT4<XBSP>","1T2017",-5172
"MAPT4<XBSP>","2T2017",-5203
"MAPT4<XBSP>","3T2017",-5221
"MAPT4<XBSP>","4T2017",-5238
"MAPT4<XBSP>","1T2018",-5313
"MAPT4<XBSP>","2T2018",-5365
"MAPT4<XBSP>","3T2018",-5391
"MAPT4<XBSP>","4T2018",-5414
"MAPT4<XBSP>","1T2019",-5473
"MAPT4<XBSP>","2T2019",-5525
"MAPT4<XBSP>","3T2019",-5552
"MAPT4<XBSP>","4T2019",-5577
"MAPT4<XBSP>","1T2020",-5657
"MAPT4<XBSP>","2T2020",-5702
"MAPT4<XBSP>","3T2020",-5727
"MAPT4<XBSP>","4T2020",-5747
"MAPT4<XBSP>","1T2021",-5811
"MAPT4<XBSP>","2T2021",-5876
"MAPT4<XBSP>","3T2021",-5898
"MAPT4<XBSP>","4T2021",-5925
"MAPT4<XBSP>","1T2022",-5994
"MAPT4<XBSP>","2T2022",-6059
"MAPT4<XBSP>","3T2022",-6073
"MAPT4<XBSP>","4T2022",-6093
"MAPT4<XBSP>","1T2023",-6171
"MAPT4<XBSP>","2T2023",-6207
"MAPT4<XBSP>","3T2023",-6223
"MAPT4<XBSP>","4T2023",-6244
"MAPT4<XBSP>","1T2024",-6313
"MAPT4<XBSP>","2T2024",-6382
"CMIG3<XBSP>","1T2010",11686961
"CMIG3<XBSP>","2T2010",12190503
"CMIG3<XBSP>","3T2010",12879076
"CMIG3<XBSP>","4T2010",11476133
"CMIG3<XBSP>","1T2011",12003107
"CMIG3<XBSP>","2T2011",12457047
"CMIG3<XBSP>","3T2011",13119246
"CMIG3<XBSP>","4T2011",11744948
"CMIG3<XBSP>","1T2012",12374223
"CMIG3<XBSP>","2T2012",12897884
"CMIG3<XBSP>","3T2012",13834903
"CMIG3<XBSP>","4T2012",12044062
"CMIG3<XBSP>","1T2013",12414468
"CMIG3<XBSP>","2T2013",12408516
"CMIG3<XBSP>","3T2013",13197926
"CMIG3<XBSP>","4T2013",12638357
"CMIG3<XBSP>","1T2014",13887032
"CMIG3<XBSP>","2T2014",12868243
"CMIG3<XBSP>","3T2014",12903164
"CMIG3<XBSP>","4T2014",11280911
"CMIG3<XBSP>","1T2015",12778817
"CMIG3<XBSP>","2T2015",14108433
"CMIG3<XBSP>","3T2015",14298775
"CMIG3<XBSP>","4T2015",12983698
"CMIG3<XBSP>","1T2016",12962273
"CMIG3<XBSP>","2T2016",13794024
"CMIG3<XBSP>","3T2016",14251640
"CMIG3<XBSP>","4T2016",12930281
"CMIG3<XBSP>","1T2017",13288769
"CMIG3<XBSP>","2T2017",13366938
"CMIG3<XBSP>","3T2017",13283109
"CMIG3<XBSP>","4T2017",14325986
"CMIG3<XBSP>","1T2018",14735245
"CMIG3<XBSP>","2T2018",14724206
"CMIG3<XBSP>","3T2018",14968534
"CMIG3<XBSP>","4T2018",14578719
"CMIG3<XBSP>","1T2019",15374931
"CMIG3<XBSP>","2T2019",17489512
"CMIG3<XBSP>","3T2019",17207297
"CMIG3<XBSP>","4T2019",15886615
"CMIG3<XBSP>","1T2020",15828798
"CMIG3<XBSP>","2T2020",16872604
"CMIG3<XBSP>","3T2020",17297668
"CMIG3<XBSP>","4T2020",17472666
"CMIG3<XBSP>","1T2021",17894867
"CMIG3<XBSP>","2T2021",19841104
"CMIG3<XBSP>","3T2021",20262155
"CMIG3<XBSP>","4T2021",19456411
"CMIG3<XBSP>","1T2022",20666993
"CMIG3<XBSP>","2T2022",20363513
"CMIG3<XBSP>","3T2022",21073852
"CMIG3<XBSP>","4T2022",21777356
"CMIG3<XBSP>","1T2023",22791065
"CMIG3<XBSP>","2T2023",23609050
"CMIG3<XBSP>","3T2023",24427784
"CMIG3<XBSP>","4T2023",24649235
"CMIG3<XBSP>","1T2024",25414552
"CMIG3<XBSP>","2T2024",26672836
"CMIG4<XBSP>","1T2010",11686961
"CMIG4<XBSP>","2T2010",12190503
"CMIG4<XBSP>","3T2010",12879076
"CMIG4<XBSP>","4T2010",11476133
"CMIG4<XBSP>","1T2011",12003107
"CMIG4<XBSP>","2T2011",12457047
"CMIG4<XBSP>","3T2011",13119246
"CMIG4<XBSP>","4T2011",11744948
"CMIG4<XBSP>","1T2012",12374223
"CMIG4<XBSP>","2T2012",12897884
"CMIG4<XBSP>","3T2012",13834903
"CMIG4<XBSP>","4T2012",12044062
"CMIG4<XBSP>","1T2013",12414468
"CMIG4<XBSP>","2T2013",12408516
"CMIG4<XBSP>","3T2013",13197926
"CMIG4<XBSP>","4T2013",12638357
"CMIG4<XBSP>","1T2014",13887032
"CMIG4<XBSP>","2T2014",12868243
"CMIG4<XBSP>","3T2014",12903164
"CMIG4<XBSP>","4T2014",11280911
"CMIG4<XBSP>","1T2015",12778817
"CMIG4<XBSP>","2T2015",14108433
"CMIG4<XBSP>","3T2015",14298775
"CMIG4<XBSP>","4T2015",12983698
"CMIG4<XBSP>","1T2016",12962273
"CMIG4<XBSP>","2T2016",13794024
"CMIG4<XBSP>","3T2016",14251640
"CMIG4<XBSP>","4T2016",12930281
"CMIG4<XBSP>","1T2017",13288769
"CMIG4<XBSP>","2T2017",13366938
"CMIG4<XBSP>","3T2017",13283109
"CMIG4<XBSP>","4T2017",14325986
"CMIG4<XBSP>","1T2018",14735245
"CMIG4<XBSP>","2T2018",14724206
"CMIG4<XBSP>","3T2018",14968534
"CMIG4<XBSP>","4T2018",14578719
"CMIG4<XBSP>","1T2019",15374931
"CMIG4<XBSP>","2T2019",17489512
"CMIG4<XBSP>","3T2019",17207297
"CMIG4<XBSP>","4T2019",15886615
"CMIG4<XBSP>","1T2020",15828798
"CMIG4<XBSP>","2T2020",16872604
"CMIG4<XBSP>","3T2020",17297668
"CMIG4<XBSP>","4T2020",17472666
"CMIG4<XBSP>","1T2021",17894867
"CMIG4<XBSP>","2T2021",19841104
"CMIG4<XBSP>","3T2021",20262155
"CMIG4<XBSP>","4T2021",19456411
"CMIG4<XBSP>","1T2022",20666993
"CMIG4<XBSP>","2T2022",20363513
"CMIG4<XBSP>","3T2022",21073852
"CMIG4<XBSP>","4T2022",21777356
"CMIG4<XBSP>","1T2023",22791065
"CMIG4<XBSP>","2T2023",23609050
"CMIG4<XBSP>","3T2023",24427784
"CMIG4<XBSP>","4T2023",24649235
"CMIG4<XBSP>","1T2024",25414552
"CMIG4<XBSP>","2T2024",26672836
"CMSA3<XBSP>","1T2010",-51.488
"CMSA3<XBSP>","2T2010",-70.787
"CMSA3<XBSP>","3T2010",-81.258
"CMSA3<XBSP>","4T2010",-125.464
"CMSA3<XBSP>","1T2011",-136.894
"CMSA3<XBSP>","2T2011",141.95
"CMSA3<XBSP>","3T2011",137.309
"CMSA3<XBSP>","4T2011",128.785
"CMSA3<XBSP>","1T2012",120.613
"CMSA3<XBSP>","2T2012",33.146
"CMSA3<XBSP>","3T2012",-1.955
"CMSA3<XBSP>","4T2012",59.679
"CMSA3<XBSP>","1T2013",35.1
"CMSA3<XBSP>","2T2013",-5.359
"CMSA3<XBSP>","3T2013",-26.669
"CMSA3<XBSP>","4T2013",-54.714
"CMSA3<XBSP>","1T2014",239.843
"CMSA3<XBSP>","2T2014",194.877
"CMSA3<XBSP>","3T2014",173.728
"CMSA3<XBSP>","4T2014",149.968
"CMSA3<XBSP>","1T2015",106.102
"CMSA3<XBSP>","2T2015",61.283
"CMSA3<XBSP>","3T2015",37.218
"CMSA3<XBSP>","4T2015",7.404
"CMSA3<XBSP>","1T2016",83.022
"CMSA3<XBSP>","2T2016",23.493
"CMSA3<XBSP>","3T2016",193.811
"CMSA3<XBSP>","4T2016",135.719
"CMSA3<XBSP>","1T2017",69.829
"CMSA3<XBSP>","2T2017",28.459
"CMSA3<XBSP>","3T2017",204.736
"CMSA3<XBSP>","4T2017",178.248
"CMSA3<XBSP>","1T2018",117.646
"CMSA3<XBSP>","2T2018",73.012
"CMSA3<XBSP>","3T2018",48.365
"CMSA3<XBSP>","4T2018",16.018
"CMSA3<XBSP>","1T2019",150.97
"CMSA3<XBSP>","2T2019",106.976
"CMSA3<XBSP>","3T2019",82.811
"CMSA3<XBSP>","4T2019",52.183
"CMSA3<XBSP>","1T2020",133.832
"CMSA3<XBSP>","2T2020",82.285
"CMSA3<XBSP>","3T2020",56.497
"CMSA3<XBSP>","4T2020",24.853
"CMSA3<XBSP>","1T2021",15.497
"CMSA3<XBSP>","2T2021",106.372
"CMSA3<XBSP>","3T2021",76.881
"CMSA3<XBSP>","4T2021",35.15
"CMSA3<XBSP>","1T2022",140.239
"CMSA3<XBSP>","2T2022",57.515
"CMSA3<XBSP>","3T2022",33.818
"CMSA3<XBSP>","4T2022",72.445
"CMSA3<XBSP>","1T2023",37.189
"CMSA3<XBSP>","2T2023",73.091
"CMSA3<XBSP>","3T2023",50.577
"CMSA3<XBSP>","4T2023",7.59
"CMSA3<XBSP>","1T2024",108.623
"CMSA3<XBSP>","2T2024",60.091
"CMSA4<XBSP>","1T2010",-51.488
"CMSA4<XBSP>","2T2010",-70.787
"CMSA4<XBSP>","3T2010",-81.258
"CMSA4<XBSP>","4T2010",-125.464
"CMSA4<XBSP>","1T2011",-136.894
"CMSA4<XBSP>","2T2011",141.95
"CMSA4<XBSP>","3T2011",137.309
"CMSA4<XBSP>","4T2011",128.785
"CMSA4<XBSP>","1T2012",120.613
"CMSA4<XBSP>","2T2012",33.146
"CMSA4<XBSP>","3T2012",-1.955
"CMSA4<XBSP>","4T2012",59.679
"CMSA4<XBSP>","1T2013",35.1
"CMSA4<XBSP>","2T2013",-5.359
"CMSA4<XBSP>","3T2013",-26.669
"CMSA4<XBSP>","4T2013",-54.714
"CMSA4<XBSP>","1T2014",239.843
"CMSA4<XBSP>","2T2014",194.877
"CMSA4<XBSP>","3T2014",173.728
"CMSA4<XBSP>","4T2014",149.968
"CMSA4<XBSP>","1T2015",106.102
"CMSA4<XBSP>","2T2015",61.283
"CMSA4<XBSP>","3T2015",37.218
"CMSA4<XBSP>","4T2015",7.404
"CMSA4<XBSP>","1T2016",83.022
"CMSA4<XBSP>","2T2016",23.493
"CMSA4<XBSP>","3T2016",193.811
"CMSA4<XBSP>","4T2016",135.719
"CMSA4<XBSP>","1T2017",69.829
"CMSA4<XBSP>","2T2017",28.459
"CMSA4<XBSP>","3T2017",204.736
"CMSA4<XBSP>","4T2017",178.248
"CMSA4<XBSP>","1T2018",117.646
"CMSA4<XBSP>","2T2018",73.012
"CMSA4<XBSP>","3T2018",48.365
"CMSA4<XBSP>","4T2018",16.018
"CMSA4<XBSP>","1T2019",150.97
"CMSA4<XBSP>","2T2019",106.976
"CMSA4<XBSP>","3T2019",82.811
"CMSA4<XBSP>","4T2019",52.183
"CMSA4<XBSP>","1T2020",133.832
"CMSA4<XBSP>","2T2020",82.285
"CMSA4<XBSP>","3T2020",56.497
"CMSA4<XBSP>","4T2020",24.853
"CMSA4<XBSP>","1T2021",15.497
"CMSA4<XBSP>","2T2021",106.372
"CMSA4<XBSP>","3T2021",76.881
"CMSA4<XBSP>","4T2021",35.15
"CMSA4<XBSP>","1T2022",140.239
"CMSA4<XBSP>","2T2022",57.515
"CMSA4<XBSP>","3T2022",33.818
"CMSA4<XBSP>","4T2022",72.445
"CMSA4<XBSP>","1T2023",37.189
"CMSA4<XBSP>","2T2023",73.091
"CMSA4<XBSP>","3T2023",50.577
"CMSA4<XBSP>","4T2023",7.59
"CMSA4<XBSP>","1T2024",108.623
"CMSA4<XBSP>","2T2024",60.091
"CLSA3<XBSP>","1T2010","-"
"CLSA3<XBSP>","2T2010","-"
"CLSA3<XBSP>","3T2010","-"
"CLSA3<XBSP>","4T2010","-"
"CLSA3<XBSP>","1T2011","-"
"CLSA3<XBSP>","2T2011","-"
"CLSA3<XBSP>","3T2011","-"
"CLSA3<XBSP>","4T2011","-"
"CLSA3<XBSP>","1T2012","-"
"CLSA3<XBSP>","2T2012","-"
"CLSA3<XBSP>","3T2012","-"
"CLSA3<XBSP>","4T2012","-"
"CLSA3<XBSP>","1T2013","-"
"CLSA3<XBSP>","2T2013","-"
"CLSA3<XBSP>","3T2013","-"
"CLSA3<XBSP>","4T2013","-"
"CLSA3<XBSP>","1T2014","-"
"CLSA3<XBSP>","2T2014","-"
"CLSA3<XBSP>","3T2014","-"
"CLSA3<XBSP>","4T2014","-"
"CLSA3<XBSP>","1T2015","-"
"CLSA3<XBSP>","2T2015","-"
"CLSA3<XBSP>","3T2015","-"
"CLSA3<XBSP>","4T2015","-"
"CLSA3<XBSP>","1T2016","-"
"CLSA3<XBSP>","2T2016","-"
"CLSA3<XBSP>","3T2016","-"
"CLSA3<XBSP>","4T2016","-"
"CLSA3<XBSP>","1T2017","-"
"CLSA3<XBSP>","2T2017","-"
"CLSA3<XBSP>","3T2017","-"
"CLSA3<XBSP>","4T2017","-"
"CLSA3<XBSP>","1T2018","-"
"CLSA3<XBSP>","2T2018","-"
"CLSA3<XBSP>","3T2018","-"
"CLSA3<XBSP>","4T2018","-"
"CLSA3<XBSP>","1T2019","-"
"CLSA3<XBSP>","2T2019","-"
"CLSA3<XBSP>","3T2019","-"
"CLSA3<XBSP>","4T2019",33066
"CLSA3<XBSP>","1T2020","-"
"CLSA3<XBSP>","2T2020","-"
"CLSA3<XBSP>","3T2020","-"
"CLSA3<XBSP>","4T2020",13894
"CLSA3<XBSP>","1T2021",43779
"CLSA3<XBSP>","2T2021",38694
"CLSA3<XBSP>","3T2021",785018
"CLSA3<XBSP>","4T2021",777297
"CLSA3<XBSP>","1T2022",739191
"CLSA3<XBSP>","2T2022",734833
"CLSA3<XBSP>","3T2022",740258
"CLSA3<XBSP>","4T2022",745253
"CLSA3<XBSP>","1T2023",729915
"CLSA3<XBSP>","2T2023",727345
"CLSA3<XBSP>","3T2023",716090
"CLSA3<XBSP>","4T2023",720924
"CLSA3<XBSP>","1T2024",714122
"CLSA3<XBSP>","2T2024",707285
"CEEB3<XBSP>","1T2010",1968255
"CEEB3<XBSP>","2T2010",2168679
"CEEB3<XBSP>","3T2010",2132029
"CEEB3<XBSP>","4T2010",2378407
"CEEB3<XBSP>","1T2011",2533238
"CEEB3<XBSP>","2T2011",2270293
"CEEB3<XBSP>","3T2011",2174634
"CEEB3<XBSP>","4T2011",2297937
"CEEB3<XBSP>","1T2012",2465396
"CEEB3<XBSP>","2T2012",2395077
"CEEB3<XBSP>","3T2012",2631329
"CEEB3<XBSP>","4T2012",2653672
"CEEB3<XBSP>","1T2013",2869646
"CEEB3<XBSP>","2T2013",2682071
"CEEB3<XBSP>","3T2013",2778571
"CEEB3<XBSP>","4T2013",2492289
"CEEB3<XBSP>","1T2014",2581464
"CEEB3<XBSP>","2T2014",2600906
"CEEB3<XBSP>","3T2014",2644252
"CEEB3<XBSP>","4T2014",2762425
"CEEB3<XBSP>","1T2015",2889571
"CEEB3<XBSP>","2T2015",2940179
"CEEB3<XBSP>","3T2015",2969854
"CEEB3<XBSP>","4T2015",2988461
"CEEB3<XBSP>","1T2016",3136731
"CEEB3<XBSP>","2T2016",3242804
"CEEB3<XBSP>","3T2016",3151003
"CEEB3<XBSP>","4T2016",2955708
"CEEB3<XBSP>","1T2017",3035376
"CEEB3<XBSP>","2T2017",2982525
"CEEB3<XBSP>","3T2017",3067192
"CEEB3<XBSP>","4T2017",3165688
"CEEB3<XBSP>","1T2018",4090243
"CEEB3<XBSP>","2T2018",4148699
"CEEB3<XBSP>","3T2018",5203217
"CEEB3<XBSP>","4T2018",5205001
"CEEB3<XBSP>","1T2019",4942255
"CEEB3<XBSP>","2T2019",4815555
"CEEB3<XBSP>","3T2019",5021363
"CEEB3<XBSP>","4T2019",5219274
"CEEB3<XBSP>","1T2020",5504100
"CEEB3<XBSP>","2T2020",5684000
"CEEB3<XBSP>","3T2020",5989000
"CEEB3<XBSP>","4T2020",6109000
"CEEB3<XBSP>","1T2021",6424000
"CEEB3<XBSP>","2T2021",5879000
"CEEB3<XBSP>","3T2021",6361000
"CEEB3<XBSP>","4T2021",6176000
"CEEB3<XBSP>","1T2022",6556000
"CEEB3<XBSP>","2T2022",6250000
"CEEB3<XBSP>","3T2022",5601000
"CEEB3<XBSP>","4T2022",5911000
"CEEB3<XBSP>","1T2023",6375000
"CEEB3<XBSP>","2T2023",6303000
"CEEB3<XBSP>","3T2023",5925000
"CEEB3<XBSP>","4T2023",6437000
"CEEB3<XBSP>","1T2024",6904000
"CEEB3<XBSP>","2T2024",6725000
"CEEB5<XBSP>","1T2010",1968255
"CEEB5<XBSP>","2T2010",2168679
"CEEB5<XBSP>","3T2010",2132029
"CEEB5<XBSP>","4T2010",2378407
"CEEB5<XBSP>","1T2011",2533238
"CEEB5<XBSP>","2T2011",2270293
"CEEB5<XBSP>","3T2011",2174634
"CEEB5<XBSP>","4T2011",2297937
"CEEB5<XBSP>","1T2012",2465396
"CEEB5<XBSP>","2T2012",2395077
"CEEB5<XBSP>","3T2012",2631329
"CEEB5<XBSP>","4T2012",2653672
"CEEB5<XBSP>","1T2013",2869646
"CEEB5<XBSP>","2T2013",2682071
"CEEB5<XBSP>","3T2013",2778571
"CEEB5<XBSP>","4T2013",2492289
"CEEB5<XBSP>","1T2014",2581464
"CEEB5<XBSP>","2T2014",2600906
"CEEB5<XBSP>","3T2014",2644252
"CEEB5<XBSP>","4T2014",2762425
"CEEB5<XBSP>","1T2015",2889571
"CEEB5<XBSP>","2T2015",2940179
"CEEB5<XBSP>","3T2015",2969854
"CEEB5<XBSP>","4T2015",2988461
"CEEB5<XBSP>","1T2016",3136731
"CEEB5<XBSP>","2T2016",3242804
"CEEB5<XBSP>","3T2016",3151003
"CEEB5<XBSP>","4T2016",2955708
"CEEB5<XBSP>","1T2017",3035376
"CEEB5<XBSP>","2T2017",2982525
"CEEB5<XBSP>","3T2017",3067192
"CEEB5<XBSP>","4T2017",3165688
"CEEB5<XBSP>","1T2018",4090243
"CEEB5<XBSP>","2T2018",4148699
"CEEB5<XBSP>","3T2018",5203217
"CEEB5<XBSP>","4T2018",5205001
"CEEB5<XBSP>","1T2019",4942255
"CEEB5<XBSP>","2T2019",4815555
"CEEB5<XBSP>","3T2019",5021363
"CEEB5<XBSP>","4T2019",5219274
"CEEB5<XBSP>","1T2020",5504100
"CEEB5<XBSP>","2T2020",5684000
"CEEB5<XBSP>","3T2020",5989000
"CEEB5<XBSP>","4T2020",6109000
"CEEB5<XBSP>","1T2021",6424000
"CEEB5<XBSP>","2T2021",5879000
"CEEB5<XBSP>","3T2021",6361000
"CEEB5<XBSP>","4T2021",6176000
"CEEB5<XBSP>","1T2022",6556000
"CEEB5<XBSP>","2T2022",6250000
"CEEB5<XBSP>","3T2022",5601000
"CEEB5<XBSP>","4T2022",5911000
"CEEB5<XBSP>","1T2023",6375000
"CEEB5<XBSP>","2T2023",6303000
"CEEB5<XBSP>","3T2023",5925000
"CEEB5<XBSP>","4T2023",6437000
"CEEB5<XBSP>","1T2024",6904000
"CEEB5<XBSP>","2T2024",6725000
"CEEB6<XBSP>","1T2010",1968255
"CEEB6<XBSP>","2T2010",2168679
"CEEB6<XBSP>","3T2010",2132029
"CEEB6<XBSP>","4T2010",2378407
"CEEB6<XBSP>","1T2011",2533238
"CEEB6<XBSP>","2T2011",2270293
"CEEB6<XBSP>","3T2011",2174634
"CEEB6<XBSP>","4T2011",2297937
"CEEB6<XBSP>","1T2012",2465396
"CEEB6<XBSP>","2T2012",2395077
"CEEB6<XBSP>","3T2012",2631329
"CEEB6<XBSP>","4T2012",2653672
"CEEB6<XBSP>","1T2013",2869646
"CEEB6<XBSP>","2T2013",2682071
"CEEB6<XBSP>","3T2013",2778571
"CEEB6<XBSP>","4T2013",2492289
"CEEB6<XBSP>","1T2014",2581464
"CEEB6<XBSP>","2T2014",2600906
"CEEB6<XBSP>","3T2014",2644252
"CEEB6<XBSP>","4T2014",2762425
"CEEB6<XBSP>","1T2015",2889571
"CEEB6<XBSP>","2T2015",2940179
"CEEB6<XBSP>","3T2015",2969854
"CEEB6<XBSP>","4T2015",2988461
"CEEB6<XBSP>","1T2016",3136731
"CEEB6<XBSP>","2T2016",3242804
"CEEB6<XBSP>","3T2016",3151003
"CEEB6<XBSP>","4T2016",2955708
"CEEB6<XBSP>","1T2017",3035376
"CEEB6<XBSP>","2T2017",2982525
"CEEB6<XBSP>","3T2017",3067192
"CEEB6<XBSP>","4T2017",3165688
"CEEB6<XBSP>","1T2018",4090243
"CEEB6<XBSP>","2T2018",4148699
"CEEB6<XBSP>","3T2018",5203217
"CEEB6<XBSP>","4T2018",5205001
"CEEB6<XBSP>","1T2019",4942255
"CEEB6<XBSP>","2T2019",4815555
"CEEB6<XBSP>","3T2019",5021363
"CEEB6<XBSP>","4T2019",5219274
"CEEB6<XBSP>","1T2020",5504100
"CEEB6<XBSP>","2T2020",5684000
"CEEB6<XBSP>","3T2020",5989000
"CEEB6<XBSP>","4T2020",6109000
"CEEB6<XBSP>","1T2021",6424000
"CEEB6<XBSP>","2T2021",5879000
"CEEB6<XBSP>","3T2021",6361000
"CEEB6<XBSP>","4T2021",6176000
"CEEB6<XBSP>","1T2022",6556000
"CEEB6<XBSP>","2T2022",6250000
"CEEB6<XBSP>","3T2022",5601000
"CEEB6<XBSP>","4T2022",5911000
"CEEB6<XBSP>","1T2023",6375000
"CEEB6<XBSP>","2T2023",6303000
"CEEB6<XBSP>","3T2023",5925000
"CEEB6<XBSP>","4T2023",6437000
"CEEB6<XBSP>","1T2024",6904000
"CEEB6<XBSP>","2T2024",6725000
"COCE3<XBSP>","1T2010",1246877
"COCE3<XBSP>","2T2010",1220885
"COCE3<XBSP>","3T2010",1370808
"COCE3<XBSP>","4T2010",1356814
"COCE3<XBSP>","1T2011",1461331
"COCE3<XBSP>","2T2011",1351795
"COCE3<XBSP>","3T2011",1452479
"COCE3<XBSP>","4T2011",1471022
"COCE3<XBSP>","1T2012",1591141
"COCE3<XBSP>","2T2012",1493419
"COCE3<XBSP>","3T2012",1569326
"COCE3<XBSP>","4T2012",1560330
"COCE3<XBSP>","1T2013",1624288
"COCE3<XBSP>","2T2013",1584584
"COCE3<XBSP>","3T2013",1597704
